logHenry,Compound,SMILES,InChI,logS-dataSource,HenryConstant-dataSource,nIsomers,Temperature,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA14,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,MolLogP,MolMR
11.561715634377755,chloro(triethyl)plumbane,CC[Pb](Cl)(CC)CC,"InChI=1S/3C2H5.ClH.Pb/c3*1-2;;/h3*1H2,2H3;1H;/q;;;;+1/p-1","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-1.0436038530729255,-1.0436038530729255,-0.5433446427693368,-0.07647963817679658,-0.021889155616036177,-1.309090909090909,0.9797851184342657,0.9649004420773354,0.994046954804997,-0.31818181818181807,-0.8035714285714283,-1.4322916666666674,-1.7022727272727263,-0.3759899721828677,-3.8911185681145906,-0.5594584312956599,-0.45958657858079366,-0.2735794198923221,0.5508569928331686,-0.5939279379279021,-0.7479366926107073,-0.6020953686158405,-1.3799415777305029,-1.1069283575468332,-1.1294827104546856,-0.8448173945034448,-0.9204806370610947,-0.6971269984258157,2.0897895208240036,-0.05821222878038414,3.389625808171785,80.03686072678956,66.6936334634049,0.1323419649756195,-0.06274807851246851,0.746145828210631,0.78420410865806,0.0,0.5288080479626055,0.0,-0.23462581781425976,0.0,0.8503117067572543,0.0,0.28056933362087555,0.6666666666666667,-0.5848147371662988,-0.5151921358355673,0.0,0.0,3.679377113683884,-0.4516757869639783,-0.43960663150732254,-0.3819710935728147,1.7092777207657581,0.0,1.1394718207344188,-0.2725758408806665,0.0,0.0,0.0,-0.1394655541394816,0.0,0.0,0.0,-0.6076320150455103,3.359310051469848,0.0,0.19444444444444448,-1.335257014130657,-0.22997369805365625
14.936101883785932,"1-(tricyclohexylstannyl)1H-1,2,4-triazole",C1CCC(CC1)[Sn+](C2CCCCC2)C3CCCCC3.[n-]4cnnc4,"InChI=1S/3C6H11.C2H2N3.Sn/c3*1-2-4-6-5-3-1;1-3-2-5-4-1;/h3*1H,2-6H2;1-2H;/q;;;-1;+1","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.9932760048336418,-0.9932760048336418,-0.5433446427693368,-0.07647963817679658,-0.045985198522765114,-0.05151515151515156,1.6780714477924425,1.532609375462897,1.7040918459863468,1.5909090909090908,-0.9374999999999997,-1.0312500000000007,-1.272727272727272,2.004699453972972,-3.891118145889371,-0.06777129152618962,1.126106129669678,2.0078125491498495,1.8700613197802063,1.3963049600202728,2.4242694202064694,1.6113481831760965,1.903499106584805,1.0930188626388107,1.9159073059365535,1.0101742189247118,1.8775609933661188,1.018023842346571,1.1701746529332733,49.50932939590534,1.9911471747118448,4.708293800438163,5.582520601415416,1.5889180365289162,1.5889715411559473,-0.4908664358328286,1.1736917196925531,2.021833725216927,3.413575856112185,0.0,-0.16418796728331678,0.0,1.3348846299610553,0.0,0.2601897778736252,4.303484499103256,-0.40918579614439415,0.3521000893655049,0.0,0.0,2.2154184111849755,-0.4516757869639783,-0.43960663150732254,8.105213372024188,0.0,0.0,2.1512705445376548,-0.2725758408806665,0.0,0.0,0.34203964486971733,0.2482781655290181,2.549694458102126,0.0,0.0,3.0197012655492137,-0.33295556373681634,0.0,0.48611111111111116,1.6483596149907862,1.5955128879537097
-13.345506928718539,"4,6-dimethyl-8,9,10,11-tetrahydro-[1]benzoxolo[2,3-h]chromen-2-one",CC1=CC(=O)OC2=C1C=C(C)C1=C2C2=C(CCCC2)O1,"InChI=1S/4C4H9.Sn/c4*1-3-4-2;/h4*1,3-4H2,2H3;","AqSolDB + IUPAC SDS + DDB 2023, Lowe et al 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.9723060680672735,-0.9723060680672735,-0.5433446427693368,-0.07647963817679658,0.154342773160046,-1.0176470588235296,1.0935660232471134,0.9396727376865164,1.1141593966052634,0.9090909090909087,-1.0517331932773106,-1.563725490196079,-1.8117647058823518,0.55993130509776,-3.8911186137238216,-0.50759569425881,0.7233890185524848,1.4336070814146908,1.4593024250953663,0.4964514183414502,1.226931989824486,0.7758921250435743,0.3741428279078656,0.06833061106761183,-0.11677039021882832,-0.2279595041374097,-0.9204806370610947,-0.6971269984258157,1.3770712046574116,0.15687288950516523,2.8006394374925154,13.791534141550304,56.05210186281864,0.9668619340928603,0.5708694241654746,-0.4908664358328286,0.6419629022095769,0.0,2.7548013413271017,0.0,-0.11012042983161623,0.0,0.6733452635224971,0.0,0.3740924448278341,3.472969510632847,-0.5848147371662988,-0.5151921358355673,0.0,0.0,2.2154184111849755,-0.4516757869639783,1.8144840531791933,1.6180289064271853,0.0,0.0,3.6394718207344168,-0.2725758408806665,0.0,0.0,0.0,-0.1394655541394816,0.0,0.0,0.0,0.4489979281472694,5.301168263911872,0.0,0.48611111111111116,1.5142985869342631,1.0316517622304062
-11.042921835724492,tetramethyl lead,C[Pb](C)(C)C,InChI=1S/4CH3.Pb/h4*1H3;,"Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-1.697865880183614,-1.697865880183614,-0.5433446427693368,-0.07647963817679658,0.3977332243447815,-1.4454545454545455,0.5695871044807467,0.5733509330366401,0.5831400812771614,-0.7272727272727273,-1.165178571428571,-1.7416666666666674,-1.9599999999999989,-3.328593963366082,-3.8911185609709755,-0.5715137140342915,-1.3865800084570683,-0.6399636256862509,0.15661764573979536,-1.296363078380199,-1.6379375586740377,-1.2231037798024724,-1.3799415777305029,-1.1069283575468332,-1.1294827104546856,-0.8448173945034448,-0.9204806370610947,-0.6971269984258157,1.5897895208240032,-0.06032319968655977,21.48070738727602,23.56153899389393,16.49060832689116,-0.2718512864318204,-0.7167424005077567,-0.4908664358328286,0.78420410865806,0.0,-0.2644040239813027,0.0,-0.07394592048692816,0.0,0.8503117067572543,0.0,0.40126518582416787,-0.3333333333333333,-0.5848147371662988,-0.5151921358355673,0.0,0.0,5.282458811031141,-0.4516757869639783,-0.43960663150732254,-0.3819710935728147,0.0,0.0,-0.3605281792655812,-0.2725758408806665,0.0,0.0,0.0,-0.1394655541394816,0.0,0.0,0.0,-0.6076320150455103,-0.33295556373681634,0.0,-0.3888888888888889,-0.4030473069834121,-0.42558127301420395
8.496990484098719,hexakis(2-methyl-2-phenylpropyl)distannoxane,CC(C)(C[Sn](CC(C)(C)C1=CC=CC=C1)(CC(C)(C)C1=CC=CC=C1)O[Sn](CC(C)(C)C1=CC=CC=C1)(CC(C)(C)C1=CC=CC=C1)CC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/6C10H13.O.2Sn/c6*1-10(2,3)9-7-5-4-6-8-9;;;/h6*4-8H,1H2,2-3H3;;;","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.8844373730302425,-0.8844373730302425,-0.5433446427693368,-0.07647963817679658,-2.039175109938425,-0.11212121212121241,5.724152189179789,5.305764122280632,5.795271233022031,6.090909090909091,-1.4508928571428568,-1.833333333333334,-1.9818181818181806,1.8768687463663973,-3.8911195314242772,3.301994122149462,5.670513604290419,8.272648371638182,6.850555117143945,5.173305803219842,7.208460328154042,4.949572793787478,8.638086379479297,5.605278402113744,5.552822701344716,3.2254725948037954,4.328456539325987,2.5203801727834905,2.6851768920734433,216044110.072483,7.96265205639978,8.140582486626558,10.563656407929114,5.9129048473535475,5.017441045023844,0.05512359846765682,1.6447457509869687,6.507874372442572,2.908444263794329,0.0,4.01803909193754,0.0,1.9209367211302781,1.1320085908693505,1.0,3.666666666666665,3.168627373788079,0.12153708668453977,0.0,0.0,7.949004477952363,-0.4516757869639783,-0.43960663150732254,2.2219501134126394,0.0,7.898072873700117,13.904853736534498,-0.2725758408806665,0.0,0.0,0.0,-0.1394655541394816,6.05331179321486,0.0,0.0,6.572780521172619,11.87736682575162,0.0,-0.03888888888888888,5.779127585500698,6.2496028406101996
4.330733340286331,"7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-4-ium-2-amine",CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,"InChI=1S/6C4H9.O.2Sn/c6*1-3-4-2;;;/h6*1,3-4H2,2H3;;;","AqSolDB + IUPAC SDS + DDB 2023, Lowe et al 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.9723060680672735,-0.9723060680672735,-0.5433446427693368,-0.07647963817679658,-1.332569214875635,-1.0414141414141416,2.7274403890708396,2.4591152528201774,2.771498619861851,2.2727272727272725,-1.2723214285714282,-1.782407407407408,-1.993939393939393,1.0374663202576717,-3.891118589722915,-0.4338016371496449,1.7783735320572605,3.1810887805678902,3.2082989782409737,1.3928586667022747,2.659366764073748,1.775390077466598,1.2511850307270498,0.6559600953748344,0.38958576989910026,0.08046944104560794,-0.9204806370610947,-0.6971269984258157,2.6851768920734433,6.03640469397719,6.3228120427324725,28.23534299130455,111.77136154912883,2.346335160596612,1.4628950217253938,0.05512359846765682,1.6447457509869687,0.0,4.264404023981303,0.0,0.13889034613367074,0.0,1.9209367211302781,1.1320085908693505,0.561138667241751,5.376120932615938,-0.5848147371662988,0.12153708668453977,0.0,0.0,4.938293300866489,-0.4516757869639783,2.9415293955224513,2.618028906427185,0.0,0.0,5.639471820734416,-0.2725758408806665,0.0,0.0,0.0,-0.1394655541394816,0.0,0.0,0.0,0.9773128997436594,8.118230177736212,0.0,0.48611111111111116,2.6372066352652066,2.2670673329826405
-2.3434070875143007,Dienochlor,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,"InChI=1S/C10Cl10/c11-1-2(12)6(16)9(19,5(1)15)10(20)7(17)3(13)4(14)8(10)18","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.3905161424211537,-0.3905161424211537,-0.4569551526171778,-1.5248475411963152,-0.9574502142663577,0.5363636363636363,1.9301536462264455,2.017729177433317,1.919534671468311,1.0454545454545452,-1.165178571428571,-1.5354166666666673,-1.6163636363636356,1.0337694759516725,0.1366284755269487,0.7297429343677472,1.0265078213508771,0.4058645039571896,1.546630111777554,0.8164453818710775,0.30870191791804064,1.2416629866427809,0.5871428828995806,1.6421979872210777,0.9047539706019089,2.9191666187858747,0.8382596301836248,2.6124768609191014,4.999999999999998,3.015283932266439,1.2537386812883273,0.39642435480850563,-0.4065208228203069,1.5420252000635268,1.5611803149597516,-0.4908664358328286,4.505094414340768,0.0,0.10786624863758928,0.0,0.11579856842236778,4.999999999999998,-0.06553926651054692,0.0,0.0,-0.3333333333333333,0.11566599325929004,-0.5151921358355673,1.6330785765904443,0.0,3.730572467235354,-0.4516757869639783,-0.43960663150732254,-0.3819710935728147,0.0,0.0,-0.3605281792655812,5.919765257261693,0.0,10.102001840885329,-0.3535224043760577,-0.22303736532821777,0.0,0.0,0.0,-0.6076320150455103,-0.33295556373681634,0.0,-0.15555555555555553,2.1794798279746046,1.1705786428195672
-0.4315964337213933,Mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,"InChI=1S/C10Cl12/c11-1-2(12)7(17)4(14)3(13,5(1,15)9(7,19)20)6(1,16)10(21,22)8(2,4)18","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.3312364611756046,-0.3312364611756046,2.300695776171511,-1.6135115263180662,-1.0926204159979498,3.4140495867768594,2.3955290982718895,2.4845338766857687,2.3831062920570485,1.3636363636363633,-1.4427759740259736,-1.7916666666666674,-1.8454545454545446,0.9455161449957609,-0.9224756760633157,0.8390964106674412,1.239901376192376,0.5905928647481966,1.9430673884622178,0.928014866385408,0.7819398995904937,1.7931655744283583,1.9166332566064173,3.5768987910878405,3.5090924469155214,6.696773728026624,4.861483202830042,8.966530295019474,5.999999999999999,7.518022845500465,1.0294569931242294,-0.4359252029780973,-0.9798639828372263,1.8864676352652459,1.9097023097782844,-0.4908664358328286,5.478277286522484,0.0,1.555641755619866,0.0,-0.6081419817621904,5.999999999999997,1.9128444083226257,0.0,0.0,-0.3333333333333333,-0.5848147371662988,-0.5151921358355673,7.984193178173434,0.0,0.0,-0.4516757869639783,-0.43960663150732254,-0.3819710935728147,0.0,0.0,-0.3605281792655812,7.158233476890166,-0.6892286891400293,13.185780306950223,-1.399687154503765,-0.1394655541394816,0.0,0.0,0.0,-0.6076320150455103,-0.33295556373681634,0.0,0.7777777777777779,1.5640385009215632,1.3139242503945279
-3.3429284735381803,OCTACHLORONAPHTHALENE,ClC1=C(Cl)C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(Cl)=C1Cl,InChI=1S/C10Cl8/c11-3-1-2(5(13)9(17)7(3)15)6(14)10(18)8(16)4(1)12,"Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,-0.47288605403944795,-0.47288605403944795,-0.42210387621636575,-0.015541258858358995,-1.1445255408757276,0.45353535353535346,1.4647781941810016,1.550924478180866,1.4559630508795736,0.7272727272727274,-1.3616071428571423,-1.6805555555555562,-1.718181818181817,0.5023401306475227,0.28318123005317286,0.6738338362319447,0.741411075171434,0.22113614316618257,1.1501928350928898,0.6436384064260827,0.15012676007322817,0.909720028219179,0.29586866591855715,1.056725643816059,0.506220977297457,1.7235693626698585,0.5118360442505151,1.4953622914222777,3.9999999999999987,1.2303999195977393,0.9099526312795495,0.3644274506607617,-0.3151940205020554,1.1815233994588308,1.1968044663725623,-0.4908664358328286,3.5319115421590523,0.0,-0.2644040239813027,0.0,0.3162341198511849,4.0,-0.5742461940852835,0.0,0.0,-0.3333333333333333,0.30960628494804865,-0.5151921358355673,0.0,0.0,3.730572467235354,0.45167578696397853,-0.43960663150732254,-0.3819710935728147,0.0,0.0,-0.3605281792655812,4.681297037633223,0.0,7.936520249095095,0.0,-0.05028558857951908,0.4806255999625403,0.0,0.0,-0.6076320150455103,-0.33295556373681634,0.0,-0.3888888888888889,1.9097276264591423,0.9038243029984208
0.8754687373538999,"2,4-D-ethyl ester",CCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C10H10Cl2O3/c1-2-14-10(13)6-15-9-4-3-7(11)5-8(9)12/h3-5H,2,6H2,1H3","Lowe et al, 2023",https://doi.org/10.5194/acp-23-10901-2023,1.0,0.0,0.5121790837319704,0.5121790837319704,-0.29234741543763143,-0.41864229797277636,1.4484049974829574,-0.14848484848484877,0.4498270577502413,0.46649527803471463,0.45011006254353386,0.4090909090909091,0.441964285714286,0.6416666666666663,0.7127272727272725,0.2030264427711549,-0.31776717603969173,0.2657514303624102,0.3529461127555413,0.24636087553676278,0.3753628385407037,0.3731447141859135,0.19397956803213942,0.2764329159743719,-0.009005287041670513,0.10201737014344837,-0.02327612994813923,0.06037050150113509,-0.004088379863957816,0.14381369828939372,0.7931034482758614,0.2395134256156333,0.48223062930356936,0.5633426335129934,0.5142543615435093,0.41898386617999167,0.41833229227750174,0.9317151113997092,0.8627402967590451,0.0,0.0,1.8585288613790123,0.0041909514960827106,1.0,0.4268017397308789,2.9494577400897692,0.0,0.0,0.007675102286747009,0.2785969615728329,1.0,0.9389036449536925,0.6122329450890054,1.3662279825302146,-0.43960663150732254,-0.3819710935728147,2.0697592402552525,0.0,-0.3605281792655812,1.4715802182267532,1.7657517497377069,1.899900423023706,1.0728553177525073,-0.037425593243710545,0.0,-0.05513613112828019,0.0,-0.05338292098047809,0.1351476362812678,0.0,-0.03888888888888888,0.12475936924022123,0.2879905312993161
